forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h
2025-10-10T15:54:52Z,2025-10-10T18:00:00Z,3.73,3.85,3.86,3.8,3.76,3.8,3.88,3.89,3.86,3.84,3.89,3.97,3.41,3.37,3.32,3.25,3.2,3.28,3.36,3.34,3.34,3.34,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.34,3.34,3.34,3.33,3.33,3.32,3.33,3.36,3.41,3.41,3.39
