forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h
2025-10-10T16:09:20Z,2025-10-10T18:00:00Z,0.656,0.68,0.705,0.754,0.805,0.831,0.831,0.831,0.805,0.805,0.78,0.754,0.73,0.705,0.705,0.68,0.656,0.656,0.632,0.632
