forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h
2025-10-10T13:40:48Z,2025-10-10T18:00:00Z,0.858,0.806,0.756,0.708,0.661,0.617,0.574,0.574,0.533,0.493,0.493,0.493,0.453,0.453,0.453,0.415,0.415,0.415,0.415,0.38
