forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h
2025-10-10T16:24:25Z,2025-10-10T18:00:00Z,1.04,1.06,1.12,1.19,1.27,1.31,1.32,1.32,1.34,1.37,1.38,1.37,1.34,1.35,1.4,1.46,1.48,1.46,1.41,1.34,1.27,1.22,1.17,1.14,1.12,1.11,1.09,1.08,1.08,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.1,1.14
