forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h
2025-10-09T19:24:29Z,2025-10-10T00:00:00Z,0.714,0.714,0.72,0.727,0.733,0.739,0.746,0.752,0.752,0.752
