forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h
2025-10-10T16:24:59Z,2025-10-10T18:00:00Z,82.9,75.5,69.8,67.6,67,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,67.8,71,74.4,76.2,76.6,76.5,76,75.6,75.1,74.9,74.9,75.1
