forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h
2025-10-10T13:25:14Z,2025-10-10T18:00:00Z,1.26,1.26,1.09,1.09,1.09,0.936,0.936,0.936,0.936,0.936,1.09,1.43
