forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h
2025-09-22T22:54:25Z,2025-09-23T00:00:00Z,0.12,0.122,0.12,0.118,0.118,0.118,0.115,0.115,0.115,0.115
