forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h
2025-10-10T14:09:22Z,2025-10-10T18:00:00Z,6.61,6.61,6.51,6.4,6.31,6.21,6.11,5.92,5.82,5.82,5.73,5.64,5.64,5.64,5.64,5.64,5.73,5.73,5.82,5.92
