forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h,41h,42h,43h,44h,45h,46h,47h,48h,49h,50h,51h,52h,53h,54h,55h,56h,57h,58h,59h,60h,61h,62h,63h,64h,65h,66h,67h,68h,69h,70h,71h,72h,73h,74h,75h,76h,77h,78h,79h,80h,81h,82h,83h,84h,85h,86h,87h,88h,89h,90h,91h,92h,93h,94h,95h,96h,97h,98h,99h,100h,101h,102h,103h,104h,105h,106h,107h,108h,109h,110h,111h,112h,113h,114h,115h,116h,117h,118h
2025-10-10T15:09:55Z,2025-10-10T15:00:00Z,0.276,0.281,0.277,0.266,0.252,0.242,0.238,0.243,0.26,0.283,0.306,0.33,0.337,0.331,0.31,0.287,0.261,0.236,0.213,0.202,0.195,0.201,0.212,0.231,0.25,0.264,0.269,0.265,0.256,0.246,0.237,0.233,0.238,0.253,0.274,0.295,0.314,0.322,0.315,0.296,0.275,0.251,0.226,0.205,0.194,0.188,0.192,0.201,0.216,0.232,0.248,0.258,0.262,0.258,0.247,0.236,0.231,0.236,0.249,0.266,0.283,0.297,0.304,0.298,0.285,0.27,0.251,0.229,0.21,0.195,0.186,0.182,0.188,0.199,0.221,0.241,0.256,0.261,0.258,0.25,0.24,0.232,0.228,0.234,0.249,0.266,0.281,0.285,0.282,0.273,0.258,0.24,0.221,0.203,0.19,0.182,0.177,0.184,0.197,0.22,0.243,0.259,0.265,0.261,0.251,0.238,0.227,0.223,0.228,0.241,0.257,0.27,0.275,0.271,0.26,0.243,0.223,0.205
