forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h
2025-10-09T19:09:53Z,2025-10-10T00:00:00Z,25.3,26.5,27.5,28.4,29.1,29.6,29.9,29.9,29.9,29.7
