forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h,41h,42h,43h,44h,45h,46h,47h,48h,49h,50h,51h,52h,53h,54h,55h,56h,57h,58h,59h,60h,61h,62h,63h,64h,65h,66h,67h,68h,69h,70h,71h,72h,73h,74h,75h,76h,77h,78h,79h,80h,81h,82h,83h,84h,85h,86h,87h,88h,89h,90h,91h,92h,93h,94h,95h,96h,97h,98h,99h,100h,101h,102h,103h,104h,105h,106h,107h,108h,109h,110h,111h,112h,113h,114h,115h,116h,117h,118h
2025-10-10T15:10:10Z,2025-10-10T15:00:00Z,2.49,2.45,2.41,2.38,2.35,2.32,2.29,2.26,2.24,2.21,2.19,2.17,2.16,2.14,2.11,2.06,2.02,1.97,1.91,1.86,1.82,1.77,1.73,1.69,1.66,1.62,1.59,1.56,1.53,1.5,1.48,1.46,1.44,1.42,1.41,1.4,1.38,1.37,1.34,1.34,1.31,1.29,1.27,1.25,1.23,1.21,1.2,1.18,1.16,1.15,1.12,1.11,1.09,1.09,1.08,1.08,1.07,1.06,1.06,1.05,1.05,1.04,1.04,1.03,1.03,1.02,1.01,1.01,1,0.996,0.992,0.985,0.981,0.981,0.978,0.978,0.978,0.978,0.978,0.978,0.974,0.974,0.974,0.974,0.974,0.97,0.97,0.97,0.967,0.967,0.967,0.967,0.963,0.963,0.963,0.959,0.959,0.959,0.959,0.956,0.956,0.952,0.952,0.952,0.952,0.949,0.949,0.949,0.945,0.945,0.945,0.945,0.942,0.942,0.942,0.938,0.938,0.938
