forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h
2025-10-10T13:09:58Z,2025-10-10T18:00:00Z,0.752,0.672,0.618,0.535,0.51,0.461,0.416,0.394,0.373,0.351,0.351,0.331,0.331,0.311,0.311,0.311,0.311,0.311,0.292,0.292
