forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h
2025-10-10T13:24:14Z,2025-10-10T13:45:00Z,7.51,5.71,8.8,4.42,7.41,5.9,8.6,4.42,7.51,6.1
