forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h
2025-10-10T14:25:07Z,2025-10-10T18:00:00Z,0.044,0.037,0.031,0.031,0.025,0.025,0.031,0.037,0.044,0.044,0.052,0.071
