forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h
2025-10-10T14:24:16Z,2025-10-10T18:00:00Z,1.55,1.38,1.38,1.38,1.38,1.55,1.72,1.72,1.91,2.1,2.1,2.3
