forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h
2025-10-10T13:39:57Z,2025-10-10T18:00:00Z,0.163,0.384,1.12,0.33,0.282,0.33,1.04,0.384,0.24,0.282,0.887,0.443,0.24,0.24,0.582,0.509,0.24,0.24,0.384,0.509
