forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h
2025-10-09T19:09:55Z,2025-10-10T00:00:00Z,0.904,0.885,0.86,0.832,0.805,0.779,0.758,0.732,0.712,0.688
