forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h
2025-10-10T14:28:03Z,2025-10-10T18:00:00Z,0.925,0.842,0.764,0.691,0.559,0.499,0.444,0.444,0.444,0.499,0.623,0.764
