forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h
2025-10-09T19:10:53Z,2025-10-10T00:00:00Z,104,104,103,103,102,102,102,102,102,102,102,102,102,102
