forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h
2025-10-10T13:11:42Z,2025-10-10T18:00:00Z,1.77,1.66,1.55,1.45,1.25,1.16,1.07,0.974,0.886,0.886,0.803,0.727,0.727,0.727,0.656,0.656,0.656,0.656,0.656,0.583
