forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h
2025-09-22T19:55:23Z,2025-09-23T00:00:00Z,1.05,1.72,2.19,2.08,1.81,1.6,1.45,1.35,1.19,1.21
