forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h
2025-10-10T15:54:15Z,2025-10-10T18:00:00Z,2.15,2.15,2.13,2.07,1.96,1.8,1.64,1.49,1.35,1.24,1.19,1.19,1.22,1.26,1.35,1.43,1.48,1.51,1.54,1.57,1.55,1.54,1.53,1.53,1.51,1.5,1.5,1.51,1.51,1.52,1.54,1.57,1.59,1.6,1.62,1.64,1.64,1.64,1.64,1.64
