forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h
2025-10-10T13:25:32Z,2025-10-10T18:00:00Z,2.39,2.39,2.14,2.14,2.39,2.39,2.39,2.39,2.39,2.39,2.65,2.92
