forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h
2025-10-10T15:24:08Z,2025-10-10T18:00:00Z,3.06,2.89,2.89,2.72,2.72,2.56,2.56,2.4,2.4,2.4,2.25,2.25
