forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h
2025-09-26T00:54:38Z,2025-09-26T00:00:00Z,16.2,16.7,16.2,15.7,16.2,16.2,16.7,17.7,18.8,19.3
