forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h
2025-10-09T19:24:40Z,2025-10-10T00:00:00Z,0.7,0.684,0.666,0.649,0.634,0.617,0.602,0.588,0.576,0.563
