forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h
2025-10-09T19:24:34Z,2025-10-10T00:00:00Z,0.715,0.771,0.736,0.696,0.646,0.617,0.576,0.57,0.561,0.561
