forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h
2025-10-10T13:25:32Z,2025-10-10T18:00:00Z,2.96,2.96,2.96,2.67,2.67,2.96,3.27,3.6,3.93,4.29,4.66,5.45
