forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h
2025-10-10T14:28:06Z,2025-10-10T18:00:00Z,3.26,2.75,2.51,2.39,2.17,2.06,1.96,1.96,1.85,1.85,2.06,2.51
