forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h
2025-10-10T16:09:35Z,2025-10-10T18:00:00Z,0.091,0.095,0.106,0.12,0.125,0.123,0.118,0.111,0.102,0.093,0.089,0.085,0.083,0.083,0.085,0.085,0.085,0.087,0.089,0.091,0.089,0.089,0.091,0.091,0.089,0.087,0.085,0.085,0.083,0.081,0.081,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079
