forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h,41h,42h,43h,44h,45h,46h,47h,48h,49h,50h,51h,52h,53h,54h,55h,56h,57h,58h,59h,60h,61h,62h,63h,64h,65h,66h,67h,68h,69h,70h,71h,72h,73h,74h,75h,76h,77h,78h,79h,80h,81h,82h,83h,84h,85h,86h,87h,88h,89h,90h,91h,92h,93h,94h,95h,96h,97h,98h,99h,100h,101h,102h,103h,104h,105h,106h,107h,108h,109h,110h,111h,112h,113h,114h,115h,116h,117h,118h,119h,120h,121h,122h,123h,124h,125h,126h,127h,128h,129h,130h,131h,132h,133h,134h,135h,136h,137h,138h,139h,140h,141h,142h,143h,144h,145h,146h,147h,148h,149h,150h,151h,152h,153h,154h,155h,156h,157h,158h,159h,160h,161h,162h,163h,164h,165h,166h,167h,168h,169h
2025-10-10T14:24:15Z,2025-10-10T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0.0099,0.0188,0.029,0.0386,0.0454,0.0498,0.0546,0.0562,0.0613,0.065,0.0688,0.0728,0.081,0.092,0.107,0.13,0.156,0.181,0.21,0.232,0.251,0.271,0.292,0.321,0.359,0.403,0.461,0.53,0.601,0.677,0.755,0.834,0.909,0.979,1.05,1.12,1.2,1.27,1.36,1.45,1.55,1.64,1.74,1.84,1.95,2.05,2.21,2.39,2.63,2.88,3.21,3.53,3.87,4.17,4.42,4.63,4.76,4.83,4.83,4.76,4.69,4.63,4.42,4.29,4.11,3.98,3.81,3.69,3.53,3.37,3.26,3.16,3.02,2.88,2.8,2.71,2.59,2.51,2.43,2.35,2.28,2.21,2.14,2.07,2,1.93,1.87,1.81,1.76,1.69,1.64,1.58,1.52,1.47,1.42,1.38,1.33,1.28,1.24,1.19,1.16,1.12,1.08,1.04,1.01,0.974,0.941,0.914,0.882,0.855,0.829,0.797,0.776,0.75,0.723,0.703,0.682,0.662,0.636,0.621,0.601,0.58,0.565,0.545,0.53,0.515
