forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h,41h,42h,43h,44h,45h,46h,47h,48h,49h,50h,51h,52h,53h,54h,55h,56h,57h,58h,59h,60h,61h,62h,63h,64h,65h,66h,67h,68h,69h,70h,71h,72h,73h,74h,75h,76h,77h,78h,79h,80h,81h,82h,83h,84h,85h,86h,87h,88h,89h,90h,91h,92h,93h,94h,95h,96h,97h,98h,99h,100h,101h,102h,103h,104h,105h,106h,107h,108h,109h,110h,111h,112h,113h,114h,115h,116h,117h,118h,119h,120h,121h,122h,123h,124h,125h,126h,127h,128h,129h,130h,131h,132h,133h,134h,135h,136h,137h,138h,139h,140h,141h,142h,143h,144h,145h,146h,147h,148h,149h,150h,151h,152h,153h,154h,155h,156h,157h,158h,159h,160h,161h,162h,163h,164h,165h,166h,167h,168h
2025-10-13,2025-10-13 05:00:00+00:00,49043.7705,47535.0804,46469.6406,45827.2703,45688.5999,46755.4701,48743.3397,49810.5801,51572.3805,55482.7996,58665.7402,61178.7408,63722.9407,66938.1012,69629.2983,71520.2902,72392.8103,71674.219,68627.0792,65812.6303,64147.4304,61715.72,57955.7396,54192.7698,51083.6905,48785.3596,47042.4599,45995.8906,45728.9592,46568.9703,48715.6193,49426.3895,51163.62,55840.8008,58461.5302,60529.3504,63237.0097,66615.3003,69443.8401,71571.8397,72714.6986,72022.2409,68759.2613,65768.9505,64000.5592,61555.5898,57841.2995,54124.991,50860.0997,48449.3805,46691.62,45688.1899,45436.129,46252.4793,48387.3305,49078.6992,50757.36,55227.2103,57755.1496,59875.84,62351.3096,65552.9206,68464.9095,70789.869,72054.76,71436.3792,67947.6892,64976.3908,63194.0792,60723.9906,57132.5797,53366.3207,50214.4699,48039.73,46351.9902,45396.2205,45174.6202,46103.4198,48228.8392,49084.6799,50856.0306,55051.1704,57606.4807,59501.9693,61643.7484,64456.1998,66854.9111,68702.1191,69585.0303,68781.22,65609.4911,63238.2591,62003.8199,59921.1402,56934.3199,53841.1107,51480.3192,49461.7904,48070.4304,46976.5999,46597.3603,47226.7599,48994.8107,49735.5401,51726.3589,56224.7803,59035.4902,60862.0711,62947.2608,65766.8512,68257.0513,70059.7199,70792.4401,69943.2487,66854.8394,64078.7606,62535.2298,60484.8299,58094.2692,55498.5192,53319.8799,51464.6195,50118.2399,49077.38,48433.0404,48058.1699,48342.1696,49497.3501,52978.0194,57798.7602,60908.0107,62616.8995,64961.3983,67974.8395,69762.6507,70582.8683,70315.9015,68715.8497,66023.5691,65350.4594,63924.9003,61910.0909,59376.0402,56352.3098,52294.1993,49893.3805,48117.6802,46838.6,45936.7901,45357.7497,45392.5806,45691.6993,48127.6913,53229.5205,55864.2994,57792.5597,59963.8998,62520.7296,65146.0687,67076.6886,68106.9981,67521.7114,64872.7112,62555.8893,61066.7215,59123.4406,55829.8893,52318.7905
2025-10-14,2025-10-14 05:00:00+00:00,50660.5891,48503.5899,46767.9501,45687.1097,45473.3897,46447.8702,48605.4803,49375.5206,51270.6693,56040.0702,58549.3503,60388.6009,63051.179,66057.9606,68771.5513,70895.1702,72097.3713,71302.8905,67912.8793,65059.8294,63012.0189,60794.2904,57406.6103,53804.1306,50660.3903,48430.0197,46680.8304,45676.9803,45447.45,46313.5603,48457.2603,49216.8304,50769.2695,55230.8407,57742.2507,59813.78,62296.4409,65384.7498,68320.2495,70694.62,72046.9506,71323.8286,67803.2204,64916.9613,62817.3009,60340.2311,56809.9101,53026.7902,49865.9104,47772.4804,46042.5097,45104.0899,44923.6694,45958.9498,48149.3398,49093.0097,50903.1595,55018.8596,57381.2594,59042.6108,61170.4308,63886.5311,66379.4393,68201.1096,69131.8505,68219.2017,65241.9695,63105.7703,61734.5103,59724.4007,56806.5603,53647.3902,51193.8099,49278.0995,47765.9203,46725.7103,46350.4992,47048.5994,48847.2499,49659.1108,51686.8302,56333.0193,59141.5408,60896.6602,62924.2614,65691.799,68228.5096,70125.0504,70942.6287,69961.6784,66805.7987,64096.3216,62356.5105,60308.1201,57888.9294,55312.96,53263.5501,51326.71,49558.2299,48224.8904,47460.0594,47052.1202,47244.0996,47624.9797,50418.0598,56087.1805,59130.6398,61143.799,63572.9202,66184.78,68821.7605,70601.6496,71161.7307,69631.2809,66152.0704,63308.7303,61253.3411,59210.7796,56638.8201,53964.7607,51501.1198,49345.54,47650.5107,46463.1798,45624.4201,45175.9103,45284.5401,45642.7401,48226.5298,53123.7097,55396.7894,57022.8101,58972.4205,61318.1199,64046.0896,66083.7303,67264.8092,66598.2898,63964.7007,61751.8995,59969.6999,58033.8008,55105.2799,51780.1802,48994.0699,46957.6105,45441.8195,44563.1704,44615.8201,45782.97,48061.3605,49088.1501,50639.8699,54584.9003,56556.5205,58126.9494,60308.0692,62838.2202,65310.5305,67238.4706,68394.6499,67755.3097,64958.6497,62867.27,61029.6199,58616.7505,55591.1005,52287.0299
2025-10-15,2025-10-15 05:00:00+00:00,50528.1096,48861.2294,47780.6297,46917.8396,46343.9195,46883.4794,48587.8604,49337.38,51324.2494,55919.8705,58191.5297,59990.9192,62121.8301,64638.951,66888.8886,68453.4999,69135.5188,67777.33,64320.1699,61650.7595,59933.4402,58265.8,55313.5705,51979.1801,49391.0392,47764.0504,46620.0903,45669.6008,45260.5399,45906.3994,47833.9996,48716.5206,50801.2604,55196.6308,57280.1798,58678.9009,60569.5101,62869.2404,65043.4704,66601.4011,67479.5401,66442.2416,63362.4505,61014.7896,59660.3009,58261.1499,55707.2706,52643.4195,50743.9803,48827.2506,47415.65,46362.2597,45949.9895,46615.8998,48527.9506,49390.221,51152.9196,55740.6008,58143.6192,59816.0797,61991.5201,64687.8696,67301.5282,69251.2395,70164.3707,69215.1309,66181.7499,63698.3004,61973.7195,59895.1307,57521.0197,54931.38,53175.9596,51392.8713,49830.6502,48485.1698,47555.0403,47009.5006,47182.3709,47533.8495,50258.7301,55732.9102,58556.3996,60848.8907,63506.1097,66247.4189,69085.0595,71084.3898,71914.3003,70515.7895,67178.7491,64318.0099,62100.8794,59991.7301,57132.4701,54253.2406,51716.8301,49511.9508,47825.1098,46578.7999,45561.6603,44946.3805,44971.3701,45318.7001,47932.5503,52853.16,54983.48,56800.0604,58998.7596,61524.3298,64387.4106,66529.0399,67816.9005,67134.4989,64443.2613,62221.0691,60429.3299,58386.8302,55279.4511,51946.7799,49324.9795,47297.8896,45908.2402,45042.2496,44984.0503,46041.3598,48277.61,49288.9509,51092.5098,55042.7801,56957.8708,58743.0801,61314.3904,64191.8692,66926.9289,68920.0608,70124.1402,69516.2908,66783.71,64737.61,62833.1096,60235.3102,56920.3103,53394.0414,50798.39,48752.2694,47263.6001,46130.6696,45767.0698,46604.4498,48862.1901,49583.9003,50726.0902,55031.0702,57180.9912,59008.3896,61353.1891,64186.2488,66703.7119,68697.9488,69888.872,69110.4596,65976.278,63790.2415,61988.4984,59502.4,55968.4199,52362.63
2025-10-16,2025-10-16 05:00:00+00:00,50084.1601,48358.66,47180.5698,46201.5295,45702.25,46557.5301,48342.5795,49236.6601,51457.6693,55765.2403,57746.5396,58889.8993,60729.3404,63062.9018,65118.2893,66686.459,67595.8308,66613.3602,63531.6195,61241.4608,59842.3397,58288.4704,55616.0697,52633.9199,51087.0202,49213.0205,47887.6201,46793.2296,46302.93,47011.9705,48868.9098,49728.3706,51626.4005,56120.0196,58712.249,60503.5915,62717.8097,65508.7704,68163.03,70143.46,70990.0696,69934.591,66709.1515,64082.4689,62224.5192,60095.4603,57727.2297,55166.5708,53394.221,51608.1293,50068.02,48680.2203,47799.1006,47274.8997,47397.98,47827.8895,50731.4999,55993.3203,58838.1309,61087.671,63917.7587,66706.3908,69594.1701,71669.8304,72552.5982,71281.7298,67960.6794,65190.4795,63019.1715,60841.41,57847.379,54785.7999,51962.5801,49588.8203,47776.5694,46481.5496,45511.7705,44976.1498,44992.5399,45447.7702,47888.7199,52619.3705,54594.4607,56039.7007,57729.0306,59903.5108,62358.3995,64138.422,65234.1709,64594.6887,62192.42,60352.0096,58796.6598,56940.8098,54033.4998,50849.0501,48446.6595,46583.6504,45326.2101,44528.9099,44489.9903,45623.6704,47851.2395,48933.7393,50813.5307,54525.7998,56255.111,57821.5895,60276.5889,63055.4302,65642.7591,67599.9193,68892.15,68423.4801,66024.8711,64211.7498,62480.2702,59963.2192,56706.7195,53371.4409,50958.8093,49015.16,47626.4198,46484.0093,46047.4404,46812.6295,48828.68,49544.5106,50909.2403,55332.5299,57863.0803,59911.6104,62384.2102,65258.6296,67601.3411,69254.7704,69917.3492,68799.5386,65570.8293,63337.1498,61465.8296,59134.1396,55695.8289,52279.6399,49327.8405,47058.0094,45384.0101,44358.9801,44119.0399,45070.7895,47590.0099,48542.9901,49313.5906,53117.3101,54764.29,56338.7605,58395.7301,60924.0612,63261.3503,65289.6907,66527.8909,65756.4094,62704.5111,61087.4887,59672.5199,57263.21,53902.4904,50263.1198
2025-10-17,2025-10-17 05:00:00+00:00,51053.6706,49819.0496,49147.1404,48283.9293,47372.5803,48074.5303,49818.5293,50723.6602,52817.0104,57159.0107,59624.3386,60706.4188,62670.7501,64995.5499,67628.7299,69327.4098,70326.0991,69677.3906,66763.7203,64212.8497,62313.3197,60537.1487,58479.1004,56107.7405,52423.2201,50380.11,48841.4098,47542.3304,46726.5395,46538.9795,46866.2206,47467.7096,50026.8,54408.6006,57456.5997,60203.219,63075.2007,65843.7306,68354.8,70174.7302,70846.1608,69701.6699,66693.042,64242.4295,62038.1703,59477.3798,56640.9397,53737.3599,51783.7705,49467.9695,47814.4104,46670.6599,45757.2194,45407.9795,45479.5598,45858.8902,47948.5993,52407.1187,54161.6705,55413.3497,57092.1208,59161.58,61508.36,63125.0603,63916.2719,63158.5708,60929.8494,59262.9304,57910.4005,56155.2596,53557.7596,50653.53,48463.7398,46596.77,45453.3402,44628.6709,44643.1362,45782.9003,48020.2096,49213.3707,51110.9099,54591.9098,56485.6404,58144.3298,60701.5111,63888.9397,66908.0208,69195.9616,70819.2905,70683.8289,68399.4001,66447.0816,64466.6192,61809.2807,58151.4492,54351.9801,51259.1092,48972.6402,47301.2495,46247.0412,45863.1999,47242.2708,49466.5295,50304.009,51265.7097,55189.4601,57082.1202,58624.67,60848.8896,63560.4109,65994.96,67949.4399,69155.0688,68505.1708,65695.2802,63613.4803,61845.0097,59449.3401,55914.2797,52386.7997,49503.2501,47274.0092,45659.0896,44729.5101,44440.8998,45573.2994,47921.9008,48811.4198,49813.3904,53432.0495,55052.3808,56366.7101,58187.3911,60425.3709,62527.56,64410.3099,65474.0193,64906.66,62232.9295,60738.8599,59464.7106,57236.6898,54073.0606,50740.39,48297.5197,46524.68,45156.2811,44271.8504,43965.9699,45513.5592,47950.3001,49056.8903,49949.0902,53300.9796,55131.4211,56532.0996,58409.7906,60606.3503,62437.8295,63973.2494,64909.2596,64110.6986,61537.2901,60156.8704,58969.6295,56938.4808,53940.8693,50600.1096
2025-10-18,2025-10-18 05:00:00+00:00,52738.9804,51080.339,49930.2296,48634.3496,47369.7997,46924.8004,46802.7894,47142.7005,50006.8803,55263.6497,57986.7503,59662.1502,61668.979,63574.5713,65700.5208,67043.5607,67633.4394,66461.0011,63641.6286,61508.6487,59796.7706,58219.3807,55877.7396,53055.9792,50460.4497,48542.3603,46986.2502,45650.8205,44422.4095,43521.7096,43354.43,43906.0706,46854.3598,51109.2495,52543.5001,53319.2795,54589.8685,55958.2205,57475.1411,58506.5606,59058.4693,58212.1803,56300.9397,55034.4905,53895.3401,52848.7694,50740.48,48106.7005,46471.059,44931.55,44088.3903,43326.3908,43143.4001,44383.8602,46545.7305,47752.1299,50081.2602,53773.7806,55305.7392,56384.271,58766.0889,61458.01,64385.42,66537.3008,68261.3509,68168.62,66159.7106,64375.15,62421.7398,60323.9697,57204.4,53594.4198,49477.0804,47531.6007,46068.3506,45108.4705,44853.3602,46258.1806,48482.1205,49385.7199,50390.8194,54213.4316,56121.43,57572.4198,59624.2497,62129.5106,64313.13,66009.6308,66987.8912,66229.2203,63618.8503,61784.9398,60122.0894,57822.6106,54478.1805,51129.0403,48308.1002,46227.7403,44716.0695,43809.6003,43513.8803,44744.0697,47127.8294,48165.4297,49010.0403,52104.0402,53397.0997,54516.0798,56251.1802,58459.5696,60640.7902,62674.7013,64105.1095,63861.8613,61463.5205,59954.3201,58490.7999,56278.8998,53286.2904,50059.6699,47805.9801,46194.4808,44959.8998,44179.8192,43937.5699,45375.1898,47684.0701,48866.2305,49890.3805,53156.3991,54905.2691,56367.0602,58211.6614,60399.2698,62233.7593,63772.9712,64723.9405,64164.0995,61932.3489,60696.1806,59546.1701,57604.8702,54528.4003,51211.4298,48468.5801,46479.7402,44996.3198,44173.6102,43847.5299,45327.38,47522.1707,48705.7699,49723.8703,53186.5306,55266.9693,56791.3293,58430.94,60612.2819,62576.7812,64116.8793,64866.2612,64032.2502,61293.5002,59465.3908,57981.6208,55970.4202,53656.6697,51017.7208
2025-10-19,2025-10-19 05:00:00+00:00,51157.9299,49198.2004,47610.6897,46224.2706,45034.9102,43872.7403,43744.3203,44318.2604,47187.8002,51485.7202,53121.9301,54218.5208,55798.0997,57282.3101,58830.54,59958.1592,60569.2311,59649.3205,57495.2296,56060.4502,54837.4697,53710.7706,51609.4998,49012.4199,47554.6495,45959.4003,45013.4706,44152.9403,44014.2805,45264.2704,47436.0999,48706.4004,50989.1207,54775.4992,56407.0497,57663.4302,60165.6808,62958.2284,65800.2516,67889.3688,69493.2196,69385.8706,67359.7389,65632.9888,63680.9498,61529.2206,58447.6907,54887.4097,49330.6092,47526.0292,46194.6899,45292.66,45040.5497,46469.9798,48777.9195,49837.7802,50567.3612,54266.1502,56058.5802,57500.0402,59344.8205,61620.0385,63531.7101,64975.4401,65761.539,64935.2095,62411.1806,60817.8904,59310.2296,57243.3301,54109.0995,50969.2598,48204.1093,46186.1295,44654.58,43745.3999,43489.3105,44707.9997,47111.3106,48104.49,48883.2801,51842.72,52948.78,53810.8693,55310.2696,57121.4209,58921.2906,60612.12,61828.7307,61463.5892,59392.2702,58179.5495,56832.5004,54790.3897,52069.0507,49081.4899,46921.5298,45420.6693,44294.9195,43520.5,43311.3995,44632.7898,46893.6907,48048.4898,49157.5595,52476.0691,54185.6198,55560.71,57361.5097,59461.4501,61153.1603,62596.2798,63489.439,62850.5997,60611.3294,59603.3305,58700.4208,56808.2399,54137.8703,51154.7796,48793.1497,47075.4898,45823.9098,44941.7299,44634.3296,45816.2999,47742.1397,48795.4695,49881.6101,53482.1512,55827.7704,57251.2799,59100.8899,61228.2287,62904.0492,64071.5388,64372.6897,63138.7816,60354.0301,58739.7601,57363.6111,55492.6401,53265.2607,50733.3104,48438.0995,46542.2605,45005.3992,43948.1497,43360.2599,43454.0302,44010.0895,44760.1199,46681.0703,50600.8205,52268.9597,53413.4505,54958.0609,56809.4697,58749.9696,60542.951,61602.011,60925.4895,58624.2803,57045.8701,55807.8093,53987.3512,51948.69,49624.67
2025-10-20,2025-10-20 05:00:00+00:00,45963.1998,44247.8597,43379.8105,42940.8808,42895.3002,44366.0297,46842.9296,48013.82,50189.8689,54312.1703,56834.2103,57920.79,59854.4798,62898.0293,65974.6604,68647.1898,70385.5095,70314.8715,67690.031,65607.7981,63714.6705,61402.4201,58131.0795,54983.4112,52270.0688,50343.1494,48877.1799,47849.76,47624.3605,48738.8699,50942.3813,51828.5496,53508.2405,57137.6401,59501.4005,60694.9906,62309.789,64143.2201,65706.7095,66695.1701,67099.7903,66073.5392,63125.631,61967.1302,60053.4285,57868.4903,54552.9598,51250.4598,49020.6204,47158.62,45853.4608,45038.4302,44904.8398,45916.9998,48397.9899,49462.3006,50302.6102,53348.1499,54532.4301,55006.3796,56065.6294,57405.6795,58545.8305,59633.9199,60689.4801,60798.8599,59119.0503,58033.1908,56744.2405,54993.7503,52503.6602,49674.7101,48576.87,47293.3108,46638.09,45731.4,45357.0103,46484.1296,48745.1599,50010.6697,50469.0299,54002.7498,56699.53,58355.5096,60200.151,62116.2794,63393.3695,64470.8102,64986.7114,64568.0596,62132.7883,61384.9105,60511.8296,58829.03,56109.6401,53150.0403,50385.0906,48777.7104,47622.7205,46912.1203,46798.8498,47891.8796,50005.3599,51325.7205,53539.4895,56686.5399,58882.8199,59886.8104,61329.8908,62876.7789,64435.3099,65451.6686,65245.0801,63723.6798,61295.1501,60831.1602,59458.4408,57688.4602,55571.1907,53103.2091,50653.6207,49094.7689,47800.6793,46711.2202,46220.33,46147.3196,46552.4107,47579.2495,50373.9805,54109.0388,56273.9309,57182.7591,58328.3612,59665.3995,60593.0204,60887.3397,60649.0291,59492.0491,57430.23,57545.6702,56615.3497,55162.2196,53236.1801,50939.4203,48724.8001,47067.2798,45619.8296,44450.2403,43959.7399,43774.1699,44304.1105,45526.4004,48780.6699,52880.0391,55387.2599,56879.7186,58468.9395,60217.3897,61688.9599,62487.7507,62555.8694,61882.7596,60303.5396,60998.9202,60022.1104,58476.54,56075.1994,53304.1397
2025-10-21,2025-10-21 05:00:00+00:00,52421.6893,50364.6395,49037.8502,48208.3699,47880.49,48905.7302,50932.9496,51538.8698,53367.6211,57433.3906,59616.23,60723.5288,62168.5597,64053.9802,65569.8792,66602.1306,67125.5711,66125.5904,63106.7012,61804.3399,60076.7696,57672.5505,54365.4595,51052.5901,49569.9994,48019.5204,46954.1002,45815.9601,45060.6898,45816.7206,48145.941,49129.8797,50129.79,54177.3501,55716.2698,56192.7401,57319.8404,58826.3403,60457.1997,62142.1988,63428.7596,63317.819,60786.8405,59552.1097,58271.6505,56225.8903,53629.7199,50639.1892,48830.2399,47526.5001,46956.2502,45968.3903,45198.5897,46100.7708,48424.6896,49628.0408,50111.8702,54234.7296,57107.4297,58687.8997,60302.7108,62505.3403,64100.8994,65709.4911,66787.5989,66459.2589,63655.7994,62744.0308,61636.9103,59437.1006,56892.3105,53751.7392,50382.3197,48809.7006,47894.6499,47046.1796,46563.9101,47300.9899,49127.1309,50008.4603,50806.7702,54644.4702,57302.5595,59259.3203,60949.7201,63148.5905,64970.7194,66273.5503,66738.3382,65717.6002,62942.471,61411.909,60058.5706,58090.2691,55939.1297,53403.4902,51151.3596,49125.6702,47649.1005,46458.2199,45848.2503,45660.7197,46221.18,46869.77,48495.2997,52857.1907,55262.0399,56690.9403,58363.6094,60099.8402,61814.6715,63289.7783,64222.5104,63513.6507,60925.8704,59364.58,57594.2905,55522.0804,53336.6411,50892.7498,48911.7402,47250.6006,46121.1407,45013.4393,44136.67,43747.4104,44072.3895,44560.7996,46597.7307,50996.3501,53156.06,54810.899,56779.1901,58968.4496,61503.4995,63609.7592,65217.79,65214.8903,63018.9501,61425.3898,59828.3997,57589.1101,54705.5599,51549.2396,48982.9393,47112.3397,45868.2298,45056.2696,45014.6401,46196.6401,48641.9602,49762.4005,51062.8701,55117.1395,57372.7888,59134.5403,61175.6495,63895.0813,66497.7795,68470.4712,69792.059,69292.8808,66368.2885,64354.8502,62419.8504,59653.0603,56285.1302,52549.7692
2025-10-22,2025-10-22 05:00:00+00:00,48365.2709,46662.4805,45426.9931,44677.5014,44443.6943,45504.5894,48056.4007,48984.3393,49338.6601,52468.6909,53661.9394,54793.5091,56367.8897,58621.75,60611.8594,62469.1497,64036.7492,63732.12,61289.1709,59828.6605,58145.5199,55748.5901,52854.8102,49665.8895,47738.56,46585.6796,45964.3097,45133.1297,44530.2197,45669.7403,48000.7,49303.2994,50105.7002,54251.729,56761.1711,58186.8792,59839.8603,62029.5299,63634.2399,65027.4292,65972.4104,65548.3603,62906.8604,62208.5908,61230.969,59318.1692,56784.6095,53773.5196,50363.72,48701.6994,47724.12,46855.9301,46245.2999,46976.9796,48749.0599,49640.1407,50157.8401,53801.5493,56110.8098,57712.9491,59109.3897,61003.64,62626.4404,63852.9709,64417.4119,63607.411,61078.0907,59769.2903,58724.12,56945.93,54899.2599,52538.18,50359.3002,48525.4003,47261.5697,46189.6001,45544.6797,45354.4204,45728.1897,46348.0705,47609.9802,51875.85,53865.0902,54473.8302,55321.6598,56341.7898,57164.9299,57822.2711,58238.8801,57332.2496,55058.3093,54374.2998,53626.2101,52062.3996,50581.8901,48745.4098,47185.5404,45716.5298,44834.621,43849.4794,43077.0298,42796.4404,43077.8696,43597.1305,45237.6799,49396.9491,51337.2003,52737.1301,54543.3094,56426.311,58343.5602,60093.3486,61505.8004,61674.4609,59963.9603,58906.159,57675.5103,55800.7208,53332.5096,50446.3407,48211.1597,46536.4898,45361.3994,44648.9295,44657.9994,45848.2698,48271.9799,49451.6598,50759.489,54861.2702,57005.7405,58570.4002,60512.099,62988.0997,65193.2104,67047.47,68543.1413,68126.7679,65495.438,63714.9205,62001.8995,59345.0292,56079.1709,52459.9397,49463.7199,47397.3701,45799.8799,44794.1903,44498.6696,45456.81,47938.4202,48914.6895,49525.9199,53268.7399,54918.3402,56137.1903,57718.1497,59745.7498,61447.4393,62766.2993,63650.0211,62924.0003,60329.0205,58926.1691,57527.5902,55243.0,52486.7994,49595.4796
2025-10-23,2025-10-23 05:00:00+00:00,46844.5097,45478.6298,44608.8706,43972.8797,43849.5701,44972.5896,47377.2299,48574.9,49572.5811,53114.3694,54850.7898,56425.2998,58409.6202,61013.9304,63120.0296,64937.7599,66117.4014,65529.0802,62898.3307,61484.0481,60388.519,58370.9699,55657.1599,52699.6702,50741.9203,49209.1597,48383.3702,47549.8398,46775.9601,47401.1998,49019.3102,50097.4002,50664.6496,55041.5807,57891.1799,58887.8303,59905.8402,61285.9996,61941.4103,62270.4984,61924.5494,60553.9596,57287.0998,56267.9495,55704.4598,54471.7195,53022.4109,51041.5497,49981.3801,47886.4606,46542.0102,45599.71,45102.0198,45074.5502,45503.6997,46080.4396,47623.1296,51761.1699,53913.1393,54538.5694,55568.4506,56564.709,57260.6092,57901.9897,58115.94,57264.9501,54998.8905,54165.6292,53285.72,51749.0101,50192.9801,48430.0995,46944.4407,45352.881,44287.96,43366.8198,42656.01,42358.8592,42686.2304,43308.3598,45020.8199,49183.9504,51049.91,52110.3697,53607.1891,55363.6603,57252.4195,58847.7798,60063.6196,60194.7306,58503.3497,57541.5095,56447.6693,54685.1397,52232.0199,49308.5194,47267.8105,45626.1409,44431.5901,43748.619,43805.2504,45010.6698,47402.8503,48637.2193,49938.4505,53888.9399,55809.3913,57002.9897,58512.5292,60521.0095,62399.4704,63962.9391,65061.4793,64589.6808,62068.9211,60531.4792,59145.3989,56823.6306,53832.9697,50505.7399,48000.43,46143.9001,44648.2209,43791.0999,43663.0419,44807.3862,47521.8798,48639.3508,49236.2501,52779.1708,54153.8408,55085.4099,56685.4599,58572.4206,60325.1398,61880.3891,63072.8194,62610.3301,60315.3095,59042.9303,57831.2398,55715.7698,52876.9589,49801.2797,47591.4003,45715.4206,44211.1291,43379.6993,43163.2878,44125.9099,46809.1304,47850.4902,48263.8703,51631.5389,52638.1606,53326.9206,54363.4196,55643.9803,56686.2595,57700.98,58245.8394,57428.8497,55109.1907,54419.5509,53545.2605,51289.5097,48809.3503,46246.4096
2025-10-24,2025-10-24 05:00:00+00:00,49565.8905,47813.16,46637.2509,45749.2103,45450.8998,46625.5802,48661.2093,49701.5793,50556.9807,54591.0792,57054.7403,58187.7701,59162.9996,61020.8598,62337.6287,63297.4492,63656.4794,62573.8294,59499.7398,57809.1599,56737.3896,54996.4991,53341.4302,51287.1803,48785.32,47266.7505,46197.3693,45264.9497,44509.1697,44398.7699,44750.8801,45464.8003,47156.7602,51713.2198,53783.1909,54180.5003,54463.4301,55170.1403,55710.82,56419.0097,57018.2505,56374.6805,53936.8694,53001.6799,52181.1298,50783.6,49551.8503,47946.1697,47754.4542,46395.3173,45530.0409,44613.6015,43795.7537,43386.1053,43512.095,44131.4079,45771.5352,50065.5786,52076.0941,53006.8385,54057.8471,55759.997,57510.9303,59155.0597,60485.6325,60420.2524,58416.5333,57188.4604,56063.5269,54228.2359,51946.7809,49227.3344,46875.7063,45285.0047,44175.5945,43498.2355,43584.5377,44967.9287,47337.3092,48629.2318,49785.1322,53842.3411,55977.5992,57014.8876,58390.3966,60590.0005,62494.5276,64134.5196,65445.6608,65085.9763,62366.7724,60684.7325,59241.3247,56916.8725,54099.68,50922.0164,48196.5293,46500.1279,45121.5761,44239.1135,44078.6234,45335.6459,47844.6267,48977.1547,49495.7768,53090.7837,54612.4547,55106.8269,56031.5897,57577.1547,58776.2824,59816.6718,60535.4042,59741.7532,57219.1862,56045.8761,55053.2566,53059.1892,50666.2078,48137.2969,45965.0313,44437.6954,43248.5909,42460.7419,42454.9673,43948.0978,46916.8153,48315.9914,48810.6442,51874.0452,52554.871,52237.0324,52236.8118,52858.0969,53335.8725,54214.37,55060.1775,54870.2029,53240.2803,52996.2981,52561.4992,50618.5598,48505.7502,46199.9073,44550.7973,43561.3745,42856.6106,42280.0088,42354.8666,44225.5084,47327.9655,48982.8032,49467.6423,51928.8823,52178.1215,51507.6359,51246.4972,51649.5738,51895.773,52569.0098,53346.7122,53251.1859,51882.3076,51811.7101,51484.8177,49868.2503,48047.3224,45875.4324
2025-10-25,2025-10-25 05:00:00+00:00,49821.2602,48017.3107,46808.14,45723.3691,44916.7697,44634.5302,44793.3798,45369.51,46805.6598,51422.4995,54139.7801,54983.4797,55298.2803,56091.6405,56377.9999,56624.0998,56452.0704,55160.1991,52761.6889,51955.3502,51146.7594,49777.6505,48973.4803,47727.6296,46615.3602,45505.9989,44814.8798,43682.0995,42809.629,42331.0103,42404.4497,43207.49,45082.6196,49533.3111,52053.3394,53175.1098,54022.5805,55744.6596,57071.0093,58600.2305,59785.729,59704.0898,57956.9099,56939.4113,55786.7292,53869.4689,51532.6608,48521.4202,46073.4605,44938.7008,44218.7796,43729.1598,43751.3609,45266.0609,47762.4801,49100.829,50072.0796,53648.1702,55508.2402,56416.6305,57216.0501,58990.3194,60674.6798,62704.1999,64214.371,64101.041,61943.5396,60486.78,59076.7305,57034.8104,54319.5905,51148.0905,48237.515,46586.0009,45251.1395,44340.5084,44047.8197,45301.2272,47901.2158,49130.4898,49661.1603,53013.3641,54602.2335,55118.5971,55557.9852,56724.2856,57492.7176,58142.4124,58421.9343,57419.6149,55448.148,54893.8684,54159.5779,52341.9199,50085.3478,47645.6273,45733.1824,44317.4609,43242.4136,42421.3732,42373.4879,43974.6147,47154.1065,48676.699,49062.3076,51759.5334,52377.3377,52144.5477,51843.3839,52353.8097,52672.5354,53402.6085,54102.806,53912.6225,52752.995,52884.3778,52390.6515,50413.5547,48281.8732,45924.7726,44509.547,43649.3598,43045.753,42376.0549,42303.2451,44213.471,47521.2968,49250.4218,49702.9699,51903.2528,52123.2285,51731.6168,51387.5567,51815.8263,52092.9581,52845.3517,53566.2213,53478.9706,52460.98,52752.3692,52403.2199,50661.2631,48712.7222,46404.6803,44877.7832,43850.2166,43268.9126,42621.2172,42572.0212,44286.0896,47241.3564,48919.8907,49436.3726,51774.7301,52309.675,52037.3162,51770.3064,52351.2625,52753.9481,53332.1485,53737.549,53216.4593,51675.8475,51336.8561,50648.7002,49070.0199,47760.6307,45990.898
